"评论编号","评论用户","评论微博","评论内容","sentiment"
"9988","打着伞的鱼_","1113","不觉得耽误彼此的时间吗？斑马线停留不觉得危险吗？","0"
"9989","十一郎723167","1113","感觉有心边走边竖大拇指就好了，鞠躬太浪费时间，不提倡","0"
"9990","河畔牧歌","1113","好暖","2"
"9991","随时可能被异常","1113","好暖","2"
"9992","淘宝贝789456","1113","我觉得点头 就好 弯腰致谢太浪费时间","2"
"9993","私享空间PRIVATENJOY","1113","家乡有这样的家长和孩子，我也感觉倍儿有面子[心]","2"
"9994","要想人不死除非死个人","1113","这才是教育，这便是文化。","2"
"9995","随时可能被异常","1113","别闹了，过了马路再鞠躬不好吗？这样容易出事故","0"
"9996","DavidChan78","1113","真的不要强调礼让，要规矩！国人需要规矩","0"
"9997","就是图一乐儿","1113","我觉得还是赶紧过比较好，鞠躬既耽误时间又危险。要感谢，一个手势，一个笑脸也就够了","0"
"9998","巴那巴熙","1113","日本[日本]","0"
"9999","Maboull","1113","日本[日本]","0"
"10000","你的莹兄","1113","看到我们这边的公交车司机[doge]","0"
"10001","火星懵汉子","1113","出门带个条幅，遇到礼让的司机，举在头顶，迅速跑过","2"
"10002","赐我一味川芎","1113","出门带个条幅，遇到礼让的司机，举在头顶，迅速跑过","2"
"10003","琴川巴士网","1113","应快速通过","2"
"10004","恋初冬寒","1113","不要把别人的想法用在自己的身上。","0"
"10005","elegan126","1113","不要把别人的想法用在自己的身上。","0"
"10006","阿震啊不想再改名字了","1113","不要把别人的想法用在自己的身上。","0"
"10007","悠然园主","1113","讲真，在青岛车让人难得一见，所以才有这一幕。。。","0"
"10008","花狐九重宫","1113","堵车的时候再碰上行礼的，更堵了","0"
"10009","银河很火","1113","我决定快步通过更是一种感谢， 都鞠躬那得等到啥时候才能快速通过？","0"
"10010","阿震啊不想再改名字了","1113","这是黄岛家佳源旁边的那个吧？[酷]青岛的司机是最礼让行人的","2"
"10011","Zzz小虎","1113","好父母才能有好孩子","2"
"10012","叫你没有昵称","1113","山东各种榜样事迹","2"
"10013","目爲__","1113","每次这样，我都是用快跑过去表示感谢，鞠躬有点过了吧，浪费两边人的时间","2"
"10014","巴州在线","1113","教科书式的教育，为妈妈点赞，为孩子点赞，也为公交司机点赞[赞]","2"
"10015","人医肝病大夫","1113","感谢在内心，不要耽误交通的通畅！这也许更加好！","1"
"10016","大愚江湖","1113","妈教的好，以后孩子也是懂得感恩的人。","2"
"10017","关外韩非子","1113","在国外再正常不过的事，不让会被骂很惨，教练教车的时候如果不礼让行人也会被骂很惨，到了中国就变成一种大恩似的，还要鞠躬感谢，不出国看看你不知道中国人的道德沦丧到了何种地步","0"
"10018","runjuan-净态","1113","妈妈真棒，孩子也很棒","2"
"10019","尚秀家居馆","1113","[good]","2"
"10020","cartheus","1113","感觉鞠躬稍微有点过，举手或者点头示意我觉得就可以了。","0"
"10021","不为谁而独舞","1113","感觉鞠躬稍微有点过，举手或者点头示意我觉得就可以了。","0"
"10022","相思相见知何日丿","1113","感觉鞠躬稍微有点过，举手或者点头示意我觉得就可以了。","0"
"10023","曲昊兴","1113","国人的素质正逐步提高[鼓掌]","2"
"10024","乐观积极向上会过去的","1113","作秀","0"
"10025","陈知默","1113","作秀","0"
"10026","点横弯弯","1113","留意左侧车道，鬼探头很危险。","0"
"10027","茶馆酒仙","1113","邮局港剧，上海最不能礼让行人的就是公交大恶霸","0"
"10028","嘉珑文化","1113","一点一点在进步~[good]","2"
"10029","pipibaby101","1113","一点一点在进步~[good]","2"
"10030","听说微博可以十五个汉字我来试试","1113","出国呆段时间就感觉到爱尔兰的人行斑马线永远都会有绿灯，而不是左右拐的车辆和行人一起走，虽然这样拉低了效率，但是能让行人很快的通过，我出门就过个小马路，卡在中间了，这个尴尬的呀","0"
"10031","米汤汤811","1113","我表示每次车让了我，我都给对方鞠躬的","2"
"10032","你判骗子赢了合法吗","1113","我表示每次车让了我，我都给对方鞠躬的","2"
"10033","S-Lounge","1113","[耶]","2"
"10034","而已ri211","1113","言教身教，德育有道。","2"
"10035","0nys0","1113","赶快过马路是对司机最大的感谢","2"
"10036","Jialvlv","1113","我想问一下我也这么教孩子，可是缺的是新闻播报，请问这种美好的举动是怎么让新闻播放出来的？自己找记者还是等着人上门？","0"
"10037","时尚老太婆45140","1113","和谐社会","2"
"10038","陇南杨宏","1113","过马路左右看，抓紧过， 不要跟腐儒一样。 这是文化糟粕。","0"
"10039","广州桦仔","1113","马路应该迅速过，停留还是危险的","0"
"10040","KJJessica","1113","[米奇比心]","2"
"10041","忽忽折合","1113","[米奇比心]","2"
"10042","慕贤-WJ","1113","教科书式的什么什么，最美什么什么，你们学新闻的还会不会说话了？","0"
"10043","心灵的沙发椅","1113","奏事","0"
"10044","忽忽折合","1113","所有的车都要让行人啊，不是礼让哦","0"
"10045","黑猩猩201503","1113","真是虚，从小走秀，有屁用。","0"
"10046","_五四好青年_","1113","一般有人让我我都跑步过马路诶。[允悲]","2"
"10047","凤风凡几傲凌宇","1113","以后他孩子每次过马路都要鞠躬就糟了！ 我是过马路有车让行，我会点一下头。","2"
"10048","每日活动bot","1113","以后他孩子每次过马路都要鞠躬就糟了！ 我是过马路有车让行，我会点一下头。","2"
"10049","Tony_han2002","1113","边走边致挥手理或过去后再致谢更好","2"
"10050","神經病高小媛","1113","边走边致挥手理或过去后再致谢更好","2"
"10051","陈子然小迷妹","1113","[鼓掌][鼓掌]","2"
"10052","闹爸","1113","[鼓掌][鼓掌]","2"
"10053","唯自渡先生","1113","点头致谢即可！毕竟鞠躬这个礼仪。。。。。。。","2"
"10054","用户llkkl","1113","教科书式教育谁？","0"
"10055","我还是看不透","1113","鞠躬大礼也泛滥了，学的日本？","0"
"10056","皇朝勇士","1113","生活需要正能量","2"
"10057","李沐年","1113","生活需要正能量","2"
"10058","为我折只纸飞机","1113","这样的妈妈教育出来的孩子，一定错不了。","2"
"10059","本宫不死你们终是妃22896","1113","中国终于也有了","2"
"10060","小11大大的服","1113","感谢是好的，但是快速过安全马路才是对司机最有用的感谢呀","2"
"10061","浪迹天涯红花","1113","个人也喜欢这种用行动致谢的方式","2"
"10062","今天又丧气了","1113","司机“客气了～”[doge]","2"
"10063","李沐年","1113","要不是红衣服的男的先过了，司机能停才怪。青岛？我住的是假的？","0"
"10064","每日活动bot","1113","要不是红衣服的男的先过了，司机能停才怪。青岛？我住的是假的？","0"
"10065","虚空徦面","1113","要不是红衣服的男的先过了，司机能停才怪。青岛？我住的是假的？","0"
"10066","北京可儿","1113","别人让行，能尽快通过最好了，不然早高峰马路上鞠躬此起彼伏。。。尽快通过就是对人家让行的感谢了，人家的时间也是时间啊","0"
"10067","音符70401","1113","太赞了","2"
"10068","熙粉微仟唫","1113","父母是孩子最好的老师","2"
"10069","爱是姜培bo","1113","父母是孩子最好的老师","2"
"10070","和煦阳光C","1113","父母是孩子最好的老师","2"
"10071","沈ET","1113","一遍弯腰。。。你打错字了哦","0"
"10072","拼健康商城","1113","一遍弯腰。。。你打错字了哦","0"
"10073","史密斯奶奶0328","1113","赶紧过去就是最好的感谢了……","2"
"10074","去屑止痒去屑止痒去屑止痒","1113","呵。你公交少抢道比什么都强。","0"
"10075","闹爸","1113","所以孩子们的素质会越来越高，最热那个评论那么多人点赞，其实你们都能这样教育孩子的话，这一天并不遥远。","2"
"10076","LIZA俊","1113","所以孩子们的素质会越来越高，最热那个评论那么多人点赞，其实你们都能这样教育孩子的话，这一天并不遥远。","2"
"10077","不写诗只远行","1113","所以孩子们的素质会越来越高，最热那个评论那么多人点赞，其实你们都能这样教育孩子的话，这一天并不遥远。","2"
"10078","扶我起来我还能继续吃","1113","所以孩子们的素质会越来越高，最热那个评论那么多人点赞，其实你们都能这样教育孩子的话，这一天并不遥远。","2"
"10079","户外蜀黍","1113","[中国赞][中国赞][中国赞]好家乡，好孩子，好司机","2"
"10080","猴晓哲","1113","[中国赞][中国赞][中国赞]好家乡，好孩子，好司机","2"
"10081","浪迹天涯红花","1113","袁隆平：都[tm]赖我！","0"
"10082","鹏鹏凯哥","1113","好人互助","2"
"10083","钟发福1","1113","来南宁柳州，公车都会让行人的","2"
"10084","别人家的小屁孩9821","1113","来南宁柳州，公车都会让行人的","2"
"10085","在路上060205","1113","我一般就是挥手致意，反正一挥手，不是他走就是我走。","1"
"10086","我就是大王的哥哥","1113","我一般就是挥手致意，反正一挥手，不是他走就是我走。","1"
"10087","文-小邪","1113","带孩子鞠躬致谢之后，快步离开。好样的[good]","2"
"10088","晓山半月","1113","拉倒吧，我们这里的公交车，出租车，那简直就是路霸，","0"
"10089","鸦-杀","1113","礼让行人不是应该的吗？","1"
"10090","六懿蘇yue","1113","呀哈  佳世客门口","1"
"10091","碓冰i8","1113","逗留合适？？","0"
"10092","赵丫丫1117","1113","在保定根本感受不到礼让行人","0"
"10093","浪迹天涯红花","1113","点个头，小跑过去应该是司机们最愿意接受的感谢方式吧","2"
"10094","果果斯基","1113","车主动停下来让我的话，我一般会跑步通过，尽量不耽误司机师傅的时间；不是主动让的话，我就慢慢走，能耗一秒算一秒","0"
"10095","就算名字再长也依然有人会念完","1113","很暖心值得提倡，但个人觉得加速通过是对司机最好的尊重，真不是杠别喷我[二哈]","0"
"10096","爱吃金枪鱼的松鼠","1113","很暖心值得提倡，但个人觉得加速通过是对司机最好的尊重，真不是杠别喷我[二哈]","0"
"10097","桃李春风一杯酒0115","1113","言传身教","2"
"10098","汶怡要做一颗简单可爱的小腿痣","1113","真好","2"
"10099","思奇世唯","1113","[赞][赞]","2"
"10100","幻世绝殇","1113","就不能过去了再行礼？非要站路中间","0"
"10101","11路车开往丶","1113","你赶紧过吧，就是你对我最大的谢意了。","0"
"10102","11942只汪","1113","比个拇指、比个心，赶紧过，别停下来鞠躬，又耽误时间有危险还本末倒置。","0"
"10103","johjoe","1113","比个拇指、比个心，赶紧过，别停下来鞠躬，又耽误时间有危险还本末倒置。","0"
"10104","书入我心","1113","比个拇指、比个心，赶紧过，别停下来鞠躬，又耽误时间有危险还本末倒置。","0"
"10105","爱吃金枪鱼的松鼠","1113","比个拇指、比个心，赶紧过，别停下来鞠躬，又耽误时间有危险还本末倒置。","0"
"10106","毛线是只小白喵","1113","比个拇指、比个心，赶紧过，别停下来鞠躬，又耽误时间有危险还本末倒置。","0"
"10107","爱是姜培bo","1113","比那些问凭什么向送餐员说谢谢的人强多了","0"
"10108","空江烟浪雪封枝","1113","人家鞠躬不过两三秒，一群杠精着的哪门子急[微笑]","0"
"10109","星辰雅娜","1113","点个头赶紧走就已经很好了，鞠躬没必要。","0"
"10110","海纳百川RHJ","1113","[赞][赞][赞]","2"
